"gene" "CHROM" "Parallelism" "isShifting" "isPartiallyParallel" "isFullyParallel" "Parallel_category" "Annotation" "Putative_impact" "logFC" "abs_logFC" "significant_sg_pool" "highest_sg_pool" "significant_de_pool" "highest_de_pool" "common_pool" "hub_gene" "module_gene" "gene_chr" "gene_start" "gene_end" "net_selection" "direct_selection" "diff_selection" "log_net_selection" "log_direct_selection" "eQTL_carrier" "eQTL_carrier_category" "eQTL_phenotype" "eQTL_phenotype_category" "hub_gene_category" "Pleiotropy" "Pleiotropy_category" "Connectivity" "Connectivity_category"
"TC009263" "TC009263" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0148914851212877 0.0148914851212877 0 0 0 0 0 0 1 "ChLG7" 3034596 3036686 0.043812038437659 -7.02e-05 0.043882238437659 -1.35840653998247 -4.15366288787019 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009264" "TC009264" "ChLG7" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" 0.114219329357445 0.114219329357445 0 0 0 0 0 0 1 "ChLG7" 3028640 3030427 -0.181506888086142 -1.56e-05 -0.181491288086142 -0.741106889079441 -4.80687540164554 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009265" "TC009265" "ChLG7" 1 1 0 0 "Single shift" "splice_region_variant&synonymous_variant" "LOW" 0.0170982349966632 0.0170982349966632 0 0 0 0 0 0 1 "ChLG7" 3020379 3024371 -0.023864478546858 -6.91e-05 -0.023795378546858 -1.62224805078847 -4.1605219526258 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009266" "TC009266" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.158660422295135 0.158660422295135 0 0 0 0 0 0 1 "ChLG7" 3015276 3016637 0.064141281215452 5.87e-06 0.064135411215452 -1.19286236933362 -5.23136189875239 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009267" "TC009267" "ChLG7" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.0254072862295583 0.0254072862295583 0 0 0 0 0 0 1 "ChLG7" 3013372 3015159 0.049190398573495 4.1e-05 0.049149398573495 -1.30811965848218 -4.38721614328026 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009268" "TC009268" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0119219432427665 0.0119219432427665 0 0 0 0 0 0 1 "ChLG7" 2981213 3004657 0.345251301719693 2.34e-05 0.345227901719693 -0.461864675302224 -4.63078414258986 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009269" "TC009269" "ChLG7" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.132802640346817 0.132802640346817 0 0 0 0 0 0 1 "ChLG7" 2977604 2978128 0.59244128267118 1.79e-05 0.59242338267118 -0.227354686458027 -4.74714696902011 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009279" "TC009279" "ChLG7" 0 0 0 0 "No shift" "synonymous_variant" "LOW" -0.0320320961773868 0.0320320961773868 0 0 0 0 0 0 1 "ChLG7" 2491961 2492756 -0.008626260676253 -3.16e-05 -0.008594660676253 -2.06417742208299 -4.5003129173816 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009280" "TC009280" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0178784531841157 0.0178784531841157 0 0 0 0 0 0 1 "ChLG7" 2489879 2491417 0.130877231369016 2.24e-05 0.130854831369016 -0.883135900820343 -4.64975198166584 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009314" "TC009314" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0390888779801771 0.0390888779801771 0 0 0 0 0 0 1 "ChLG7" 1733256 1738087 -0.097475637514013 -1.27e-07 -0.097475510514013 -1.01110391574077 -6.89619627904404 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009333" "TC009333" "ChLG7" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.340067164109423 0.340067164109423 0 0 0 0 0 0 1 "ChLG7" 1513713 1514596 -0.267562446656162 1.65e-06 -0.267564096656162 -0.572574841406756 -5.78251605578609 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009358" "TC009358" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.107249354352036 0.107249354352036 0 0 0 0 0 0 1 "ChLG7" 1052181 1073597 -0.268026751874745 -5.35e-06 -0.268021401874745 -0.57182185667362 -5.27164621797877 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009435" "TC009435" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.065322448685795 0.065322448685795 0 0 0 0 0 0 1 "ChLG7" 705703 709105 -0.191574596692222 -0.000105024653184 -0.191469572039038 -0.717662080058249 -3.97870874392969 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009437" "TC009437" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0596394344852947 0.0596394344852947 0 0 0 0 0 0 1 "ChLG7" 712157 716086 0.0153343999896 -1.33e-05 0.0153476999896 -1.81433321259338 -4.87614835903291 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009441" "TC009441" "ChLG7" 0 0 0 0 "No shift" "synonymous_variant" "LOW" -0.0110336376546986 0.0110336376546986 0 0 0 0 0 0 1 "ChLG7" 812712 818207 0.023515738587431 -2.24e-05 0.023538138587431 -1.62864137628816 -4.64975198166584 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009487" "TC009487" "ChLG7" 4 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0557830442043048 0.0557830442043048 0 0 0 0 0 0 1 "ChLG7" 1616621 1618010 0.279098127442957 -1.13e-05 0.279109427442957 -0.554243077319749 -4.94692155651658 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009536" "TC009536" "ChLG7" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.266489349590433 0.266489349590433 0 0 0 0 0 0 1 "ChLG7" 3012176 3012876 -0.00946505616191 2.11e-05 -0.00948615616191 -2.02387680476038 -4.67571754470231 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009537" "TC009537" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0516925095869858 0.0516925095869858 0 0 0 0 0 0 1 "ChLG7" 3017206 3018960 0.094010500914381 0.000101201132328 0.093909299782053 -1.02682363326776 -3.9948146281973 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009538" "TC009538" "ChLG7" 1 1 0 0 "Single shift" "missense_variant" "MODERATE" -0.0497925295856412 0.0497925295856412 0 0 0 0 0 0 1 "ChLG7" 3024872 3028521 -0.039183450517575 1.58e-05 -0.039199250517575 -1.40689732243114 -4.80134291304558 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009539" "TC009539" "ChLG7" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.109950440076763 0.109950440076763 0 0 0 0 0 0 1 "ChLG7" 3033801 3034580 0.334851707659897 1.99e-05 0.334831807659897 -0.475147481928999 -4.70114692359029 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009542" "TC009542" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" -0.175483975400273 0.175483975400273 1 0 0 0 1 0 1 "ChLG7" 3053461 3059849 -0.555355944382426 -3.15e-05 -0.555324444382426 -0.255428575198816 -4.5016894462104 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009543" "TC009543" "ChLG7" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.00481010874500659 0.00481010874500659 0 0 0 0 0 0 1 "ChLG7" 3060789 3061692 0.040932208272307 3.99e-05 0.040892308272307 -1.38793482475109 -4.39902710431325 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009546" "TC009546" "ChLG7" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0780375063488896 0.0780375063488896 0 0 0 0 0 0 1 "ChLG7" 3082151 3085269 0.005302255286561 -7.26e-06 0.005309515286561 -2.2755393662152 -5.13906337929991 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009548" "TC009548" "ChLG7" 5 1 1 1 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0291973285347242 0.0291973285347242 0 0 0 0 0 0 1 "ChLG7" 3088903 3135784 -0.053345474915313 5.06e-05 -0.053396074915313 -1.27290241415251 -4.2958494831602 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009550" "TC009550" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0682042640958821 0.0682042640958821 0 0 0 0 0 0 1 "ChLG7" 3139477 3140720 0.47968259367894 6.42e-06 0.47967617367894 -0.319046040563373 -5.19246497193115 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009551" "TC009551" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0152869956105973 0.0152869956105973 0 0 0 0 0 0 1 "ChLG7" 3171617 3172864 -0.875324722777478 -3.56e-07 -0.875324366777478 -0.0578308050933384 -6.44855000202713 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009553" "TC009553" "ChLG7" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.378886949865046 0.378886949865046 0 0 0 0 0 1 0 "ChLG7" 3187789 3191203 1.25882557591078 7.61e-06 1.25881796591078 0.0999655580130955 -5.11861534322943 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009555" "TC009555" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0489524217395918 0.0489524217395918 0 0 0 0 0 0 1 "ChLG7" 3302096 3302785 0.213674038111605 9.86e-06 0.213664178111605 -0.670248242411586 -5.00612308505879 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009633" "TC009633" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.195097513616124 0.195097513616124 0 0 0 0 0 0 1 "ChLG7" 4876477 4883141 0.050505990802494 3.08e-06 0.050502910802494 -1.29665710469018 -5.51144928349956 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009679" "TC009679" "ChLG7" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.138091930348516 0.138091930348516 0 0 0 0 0 0 1 "ChLG7" 6257035 6257702 -0.010785010118701 -9.03e-06 -0.010775980118701 -1.96717944309793 -5.04431224968649 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009690" "TC009690" "ChLG7" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" -0.040762704117846 0.040762704117846 0 0 0 0 0 0 1 "ChLG7" 6521095 6525058 -1.07819809478433 -1.06e-06 -1.07819703478433 0.0326985600789805 -5.97469413473523 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009691" "TC009691" "ChLG7" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.224303507643556 0.224303507643556 0 0 0 0 0 0 1 "ChLG7" 6525312 6528370 0.001831485771848 -2.55e-08 0.001831511271848 -2.73719645086343 -7.59345981956604 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009721" "TC009721" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0341319230674307 0.0341319230674307 0 0 0 0 0 0 1 "ChLG7" 6801690 6804612 0.302904692340475 6.82e-06 0.302897872340475 -0.518693998896292 -5.16621562534352 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009739" "TC009739" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0252091706149912 0.0252091706149912 0 0 0 0 0 1 0 "ChLG7" 8978324 8980156 0.172239273771821 -4.49e-06 0.172243763771821 -0.763867814336193 -5.34775365899668 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009817" "TC009817" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0224269681380286 0.0224269681380286 0 0 0 0 0 0 1 "ChLG7" 11728058 11748166 -0.013214613092463 -2.2e-06 -0.013212413092463 -1.87894554795173 -5.65757731917779 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009818" "TC009818" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0336419267169193 0.0336419267169193 0 0 0 0 0 0 1 "ChLG7" 11763294 11781331 0.051229287119397 -1.02e-05 0.051239487119397 -1.29048168750188 -4.99139982823808 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009819" "TC009819" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0433383450735524 0.0433383450735524 0 0 0 0 0 0 1 "ChLG7" 11786470 11789127 -0.051897096080665 -5.39e-07 -0.051896557080665 -1.28485694256439 -6.26841123481326 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009844" "TC009844" "ChLG7" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.150119715515246 0.150119715515246 0 0 0 0 0 0 1 "ChLG7" 12146836 12152585 -0.117898825135381 -1.12e-05 -0.117887625135381 -0.928490522638272 -4.95078197732982 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009878" "TC009878" "ChLG7" 0 0 0 0 "No shift" "synonymous_variant" "LOW" 0.0677297178459952 0.0677297178459952 0 0 0 0 0 0 1 "ChLG7" 13051637 13052182 0.304369598907738 8.21e-05 0.304287498907738 -0.516598728005159 -4.08565684288056 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC009882" "TC009882" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0320601160268171 0.0320601160268171 0 0 0 0 0 0 1 "ChLG7" 13131683 13134183 0.151956233919291 3.26e-06 0.151952973919291 -0.818281478530968 -5.48678239993206 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010011" "TC010011" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.17910155798924 0.17910155798924 0 0 0 0 0 0 1 "ChLG7" 15465658 15469145 0.058182642927816 2.78e-05 0.058154842927816 -1.23520655495392 -4.55595520408192 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010046" "TC010046" "ChLG7" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0744799471998835 0.0744799471998835 0 0 0 0 0 0 1 "ChLG7" 15991258 15992416 0.177784672714643 0.000119152750036 0.177665519964607 -0.75010568342421 -3.92389592971973 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010108" "TC010108" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.110546345324158 0.110546345324158 0 0 0 0 0 0 1 "ChLG7" 17433533 17434861 0.037655598064179 8.96e-06 0.037646638064179 -1.42417045033564 -5.04769199033788 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010109" "TC010109" "ChLG7" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0472075395248365 0.0472075395248365 0 0 0 0 0 0 1 "ChLG7" 17484971 17486444 0.021980447408334 9.03e-06 0.021971417408334 -1.65796347183095 -5.04431224968649 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010157" "TC010157" "ChLG7" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0581423520395524 0.0581423520395524 0 0 0 0 0 0 1 "ChLG7" 18442141 18446662 -0.013911735408018 -2.93e-06 -0.013908805408018 -1.85661869091984 -5.53313237964589 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010168" "TC010168" "ChLG7" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.119386900503906 0.119386900503906 0 0 0 0 0 0 1 "ChLG7" 18594344 18597804 0.060037818142797 0.000101428469921 0.059936389672876 -1.22157509900307 -3.99384012592814 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010322" "TC010322" "ChLG3" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0966225426326182 0.0966225426326182 0 0 0 0 0 0 1 "ChLG3" 29182723 29193417 0.003289467420885 4.78e-05 0.003241667420885 -2.48287441052837 -4.32057210338788 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010331" "TC010331" "ChLG3" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.02133925780775 0.02133925780775 0 0 0 0 0 0 1 "ChLG3" 28847552 28852310 -0.0702546846666 -9.74e-07 -0.0702537106666 -1.1533247111806 -6.01144104312138 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010334" "TC010334" "ChLG3" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0375414034263496 0.0375414034263496 0 0 0 0 0 0 1 "ChLG3" 28810647 28811441 0.13823960706414 1.93e-06 0.13823767706414 -0.859367509313375 -5.71444269099223 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010336" "TC010336" "ChLG3" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0205985123835816 0.0205985123835816 0 0 0 0 0 0 1 "ChLG3" 28795370 28807150 0.041626651378971 1.25e-06 0.041625401378971 -1.38062852416313 -5.90308998699194 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010405" "TC010405" "ChLG5" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0357499068063677 0.0357499068063677 0 0 0 0 0 0 1 "ChLG5" 9211412 9238589 0.084559928187786 1.45e-07 0.084559783187786 -1.0728353945235 -6.83863199776502 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC010418" "TC010418" "ChLG5" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.115992663632022 0.115992663632022 0 0 0 0 0 0 1 "ChLG5" 8998676 9000174 0.005517148174498 -2.58e-05 0.005542948174498 -2.25828535200335 -4.58838029403677 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010420" "TC010420" "ChLG5" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0931531551530287 0.0931531551530287 0 0 0 0 0 0 1 "ChLG5" 8971133 8978209 0.121625756116381 2.78e-05 0.121597956116381 -0.914974446816901 -4.55595520408192 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010421" "TC010421" "ChLG5" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" NA NA 0 0 0 0 0 0 0 "ChLG5" 8966591 8968300 NA NA NA NA NA 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010424" "TC010424" "ChLG5" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.176397573981803 0.176397573981803 0 0 0 0 0 0 1 "ChLG5" 8955548 8956151 0.213506245153924 9.29e-06 0.213496955153924 -0.67058941714378 -5.03198428600636 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010425" "TC010425" "ChLG5" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0202662190867449 0.0202662190867449 0 0 0 0 0 0 1 "ChLG5" 8951749 8952721 0.020532978575263 3.46e-05 0.020498378575263 -1.68754804600345 -4.46092390120722 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010430" "TC010430" "ChLG5" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.044411769083738 0.044411769083738 0 1 0 0 1 0 1 "ChLG5" 8892485 8892851 0.111040589321925 0.000295415561317 0.110745173760608 -0.954518241966842 -3.52956663151526 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010433" "TC010433" "ChLG5" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.042844920312396 0.042844920312396 0 0 0 0 0 0 1 "ChLG5" 8872126 8875028 -0.036429235046934 -2.46e-05 -0.036404635046934 -1.43854994812079 -4.60906489289662 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010434" "TC010434" "ChLG5" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.174512465835389 0.174512465835389 0 0 0 0 0 0 1 "ChLG5" 8860574 8868920 -0.689663730437814 -1.74e-05 -0.689646330437814 -0.16136261304963 -4.7594507517174 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010445" "TC010445" "ChLG5" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0550850052288396 0.0550850052288396 0 0 0 0 0 0 1 "ChLG5" 8932103 8950311 0.064782301634249 -1.34e-05 0.064795701634249 -1.18854362611132 -4.87289520163519 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010446" "TC010446" "ChLG5" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.000673937320110335 0.000673937320110335 0 0 0 0 0 0 1 "ChLG5" 8979631 8980984 0.028379710541418 -2.46e-05 0.028404310541418 -1.5469920384383 -4.60906489289662 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010447" "TC010447" "ChLG5" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.180734602113578 0.180734602113578 0 0 0 0 0 0 1 "ChLG5" 8997837 8998600 0.203309620326418 2.29e-05 0.203286720326418 -0.691842070669261 -4.64016451766011 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010448" "TC010448" "ChLG5" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.118315796198668 0.118315796198668 0 0 0 0 0 0 1 "ChLG5" 9004482 9008619 0.043155465909549 -1.01e-05 0.043165565909549 -1.36496419035387 -4.99567862621736 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010518" "TC010518" "ChLG3" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0401253395808371 0.0401253395808371 0 0 0 0 0 0 1 "ChLG3" 17858234 17877071 -0.009812531315464 1.85e-06 -0.009814381315464 -2.00821894424807 -5.73282827159699 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010637" "TC010637" "ChLG9" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0873054728803858 0.0873054728803858 0 0 0 0 0 0 1 "ChLG9" 12298492 12301575 0.097067269641676 4.46e-06 0.097062809641676 -1.0129271862637 -5.35066514128786 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010657" "TC010657" "ChLG9" 2 1 1 0 "Partial/full parallelism" "intron_variant" "MODIFIER" 0.0659694112598349 0.0659694112598349 0 0 0 0 0 0 1 "ChLG9" 11845610 11862031 0.452498517103865 6.25e-06 0.452492267103865 -0.344382839695604 -5.20411998265593 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010662" "TC010662" "ChLG9" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.000947994386167939 0.000947994386167939 0 0 0 0 0 0 1 "ChLG9" 11922900 11928418 0.01426900092258 1.06e-05 0.01425840092258 -1.84560643396315 -4.97469413473523 1 "eQTL carrier" 0 "Other" "Other" 2 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC010675" "TC010675" "ChLG9" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.448472350404669 0.448472350404669 0 0 0 0 0 0 1 "ChLG9" 12232432 12244058 -0.061260001558019 -6.66e-08 -0.061259934958019 -1.21282299648408 -7.1765257708297 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC010678" "TC010678" "ChLG9" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0688525131487754 0.0688525131487754 0 0 0 0 0 0 1 "ChLG9" 12253489 12257087 -0.043904504104579 -7.18e-06 -0.043897324104579 -1.35749092378011 -5.1438755557577 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
